,text,time,sentiment
350,RT : Some People (Unironically) See Todays World Cup Game Between   and   as such: ,2022-12-14 14:54:32+00:00,0.5691614
351,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 14:54:28+00:00,0.636587
352,RT : Have you guessed the outcome of the  semi-finals yet? There's still time to enter our competition and try your,2022-12-14 14:53:13+00:00,0.99849606
353,"At 35 years old,  is still a crucial player, running, dribbling, passing and scoring like no other player. He ends his spotless  career on Sunday, in the finals against the winner between  and . ",2022-12-14 14:52:42+00:00,0.1830224
354,RT : Who do you think will win the semi-finals tomorrow? Comment your guesses and stand a chance to win eCash worth  Rs.150,2022-12-14 14:52:11+00:00,0.9998888
355,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:51:08+00:00,0.99982244
356,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 14:50:13+00:00,0.636587
357,Who will win tonight    vs  ,2022-12-14 14:48:24+00:00,0.9925385
358,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 14:48:00+00:00,0.636587
359,RT : Have you guessed the outcome of the  semi-finals yet? There's still time to enter our competition and try your,2022-12-14 14:47:30+00:00,0.99849606
360,RT : Predict the correct scoreline between France and Morroco and win 1000 Naira CashCard.We'll pick 5 winners Randomly Cre,2022-12-14 14:47:27+00:00,0.9565113
361,RT : Who do you think will win the semi-finals tomorrow? Comment your guesses and stand a chance to win eCash worth  Rs.150,2022-12-14 14:45:34+00:00,0.9998888
362,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:45:13+00:00,0.99982244
363,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 14:45:02+00:00,0.636587
364,RT : Predict the correct scoreline between France and Morroco and win 1000 Naira CashCard.We'll pick 5 winners Randomly Cre,2022-12-14 14:44:05+00:00,0.9565113
365,RT :        VS RT and Comment to  Grape,2022-12-14 14:42:39+00:00,0.9996136
366,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 14:42:18+00:00,0.636587
367,Once friends...now enemies. Who would be triumphant in the battle of PSG stars ?       ,2022-12-14 14:42:03+00:00,0.95137733
368,RT :        VS RT and Comment to  Grape,2022-12-14 14:40:21+00:00,0.9996136
369,Dear France. I hope you lose      ,2022-12-14 14:39:30+00:00,0.19840719
370,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 14:39:05+00:00,0.636587
371,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:39:03+00:00,0.99982244
372,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:38:50+00:00,0.99982244
373,RT :        VS RT and Comment to  Grape,2022-12-14 14:38:33+00:00,0.9996136
374,RT : Have you guessed the outcome of the  semi-finals yet? There's still time to enter our competition and try your,2022-12-14 14:36:37+00:00,0.99849606
375,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 14:35:40+00:00,0.636587
376,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:33:41+00:00,0.99982244
377,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:33:31+00:00,0.99982244
378,NaijaBet's World Cup Outright Market Top Goal Scorer Messi @ 2.50Mbappe @ 1.80Giroud @ 11.00Alvarez @ 17.00         ,2022-12-14 14:32:56+00:00,0.93172455
379,RT : Shall we dive back into some action for the  ?I think we should! ,2022-12-14 14:32:39+00:00,0.999185
380,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:32:28+00:00,0.99982244
381,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:32:27+00:00,0.99982244
382,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:31:14+00:00,0.99982244
383,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:30:25+00:00,0.99982244
384,"On the one hand, the current champions  can be the first team to defend the world cup title. On the other hand, we could see the next miracle of Morocco.          ",2022-12-14 14:30:15+00:00,0.6639296
385,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:29:21+00:00,0.99982244
386,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:28:16+00:00,0.99982244
387,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 14:27:57+00:00,0.636587
388,"satan will tell you many roadslead to heaven. The Bible says: is the only way!JESUS answered,I AM the Way,and the Truth,and the Life,NO ONE comes to theFather but through ME. John 14:6      ",2022-12-14 14:27:47+00:00,0.96103156
389,"Morocco not only reached the semifinals, the also fired personally 3 coaches     who will be the next coach?      who will be the next coach?      ",2022-12-14 14:27:26+00:00,0.0031970812
390,RT : The second game of the  semi-final between  and  will happen in less than 12 hours. Will Fran,2022-12-14 14:27:13+00:00,0.9885323
391,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:26:04+00:00,0.99982244
392,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:24:51+00:00,0.99982244
393,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:22:45+00:00,0.99982244
394,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:22:44+00:00,0.99982244
395,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 14:22:10+00:00,0.636587
396,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:21:44+00:00,0.99982244
397,RT : Please don't underestimate Morocco! The second semi-final of the Global Cup is here! Day 25!    ,2022-12-14 14:21:06+00:00,0.91008335
398,RT : Crazy match Amazing moment to attend World CupPenalty Lewandowski  ,2022-12-14 14:21:00+00:00,0.99973434
399,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 14:20:26+00:00,0.636587
400,  I think is   winning this  finale.Tag.        ,2022-12-14 14:19:51+00:00,0.633652
401,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 14:19:29+00:00,0.636587
402,RT : Not sure   Sign up     ,2022-12-14 14:18:39+00:00,0.34996003
403,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:18:17+00:00,0.99982244
404,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:18:15+00:00,0.99982244
405,RT : Please don't underestimate Morocco! The second semi-final of the Global Cup is here! Day 25!    ,2022-12-14 14:17:09+00:00,0.91008335
406,Which team will play against Argentina in the final? Check the knockout stage tree on                ,2022-12-14 14:16:45+00:00,0.9582807
407,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 14:16:44+00:00,0.99982244
408," GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match   -   Follow  Like &amp; RT  Tag 3 Friends (If there are several winners,we will make a draw)  Good luck  ",2022-12-14 14:16:34+00:00,0.9970912
409,RT : Please don't underestimate Morocco! The second semi-final of the Global Cup is here! Day 25!    ,2022-12-14 14:16:06+00:00,0.91008335
410,Please don't underestimate Morocco! The second semi-final of the Global Cup is here! Day 25!              ,2022-12-14 14:15:51+00:00,0.9308284
411," 1-0,  off-sides 1.      ",2022-12-14 14:13:58+00:00,0.16915211
412,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 14:13:50+00:00,0.636587
413,RT : - 's  takes on 's  at 12:30 amRead the latest stories from ,2022-12-14 14:13:42+00:00,0.99976796
414, is in the  final! Who will they face off??  or ?Come get your  Luchador!     ,2022-12-14 14:13:38+00:00,0.9990452
415,RT :        VS RT and Comment to  Grape,2022-12-14 14:13:16+00:00,0.9996136
416,"Hi friends, I'm selling off (2x) tickets  for WC semi-final Morocco vs France.Anyone interested should kindly dm me..     ",2022-12-14 14:13:09+00:00,0.9999471
417,RT : Who do you think will win the semi-finals tomorrow? Comment your guesses and stand a chance to win eCash worth  Rs.150,2022-12-14 14:12:44+00:00,0.9998888
418,Not sure   Sign up          ,2022-12-14 14:12:32+00:00,0.25732207
419,- 's  takes on 's  at 12:30 amRead the latest stories from :    ,2022-12-14 14:12:05+00:00,0.99826956
420,RT : Whos winning the second   cup semi final game?   vs   Hope you will enjoy this,2022-12-14 14:09:56+00:00,0.99911314
421,Who should win?  to give  the grand  finale?  to invigorate the   dream? France to make it 2 in a row...and because  is France (weakest argument ever).  ,2022-12-14 14:08:57+00:00,0.7989995
422,RT : Whos winning the second   cup semi final game?   vs   Hope you will enjoy this,2022-12-14 14:07:28+00:00,0.99911314
423, vs    2:00 ESTO8.5 CornersThis Moroccan D has been a brick wall. I see a low scoring total likely but the French attack will get some good looks forcing corners with their speedy edges.Avg 9.5 Moroccan L4Avg 10 France L5 ,2022-12-14 14:07:10+00:00,0.06462383
424,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 15:59:54+00:00,0.99982244
425,"RT :  FIFA WORLD CUP  France vs Morocco  DECEMBER 14, 7:00 PM UTC Enjoy the game and choose your favorite on ",2022-12-14 15:59:32+00:00,0.9997172
426,"RT : 's wife blames him for hasn't come to greet her first,&amp; always preceding his mom vs    ",2022-12-14 15:59:00+00:00,0.91361237
427,"RT : 's wife blames him for hasn't come to greet her first,&amp; always preceding his mom    ",2022-12-14 15:58:46+00:00,0.6329737
428,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 15:58:36+00:00,0.636587
429,RT : Who will be the  winner today?    Enter the Predict &amp; Win Event via Bitverse App,2022-12-14 15:58:28+00:00,0.99994624
430,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 15:58:28+00:00,0.636587
431,"RT :  FIFA WORLD CUP  France vs Morocco  DECEMBER 14, 7:00 PM UTC Enjoy the game and choose your favorite on ",2022-12-14 15:58:18+00:00,0.9997172
432,"RT : 's wife blames him for hasn't come to greet her first,&amp; always preceding his mom    ",2022-12-14 15:58:16+00:00,0.6329737
433,"RT : 's wife blames him for hasn't come to greet her first,&amp; always preceding his mom vs    ",2022-12-14 15:58:07+00:00,0.91361237
434,RT : Who will win ?   or   in Semi-final ?  Answer !!!  ? '  ?   !!!#,2022-12-14 15:58:03+00:00,0.9926686
435,RT : Who will be the  winner today?    Enter the Predict &amp; Win Event via Bitverse App,2022-12-14 15:57:51+00:00,0.99994624
436,RT : Who do you think will win the semi-finals tomorrow? Comment your guesses and stand a chance to win eCash worth  Rs.150,2022-12-14 15:57:24+00:00,0.9998888
437,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 15:57:21+00:00,0.99982244
438,"RT :  FIFA WORLD CUP  France vs Morocco  DECEMBER 14, 7:00 PM UTC Enjoy the game and choose your favorite on ",2022-12-14 15:57:04+00:00,0.9997172
439,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 15:56:51+00:00,0.99982244
440,INSHAALLAH MOROCCO THIS TIME  ... Guys who are you supporting???             ,2022-12-14 15:56:49+00:00,0.9989166
441,"RT : Predict the goal-scorers for the  match.A lucky winner will get $200 in CashApp, USDT or  TO",2022-12-14 15:56:49+00:00,0.99919385
442,"RT :  FIFA WORLD CUP  France vs Morocco  DECEMBER 14, 7:00 PM UTC Enjoy the game and choose your favorite on ",2022-12-14 15:55:44+00:00,0.9997172
443,Since every word and event is an indicator in this degenerate market .. if Morroco wins  goes to 400$ soon.       ,2022-12-14 15:55:33+00:00,0.11551372
444,RT : Ready for  Vs ?Write your prediction below  and received a private photo in DM! of the ,2022-12-14 15:55:18+00:00,0.99474007
445,"RT : Predict the goal-scorers for the  match.A lucky winner will get $200 in CashApp, USDT or  TO",2022-12-14 15:55:17+00:00,0.99919385
446,"RT :  FIFA WORLD CUP  France vs Morocco  DECEMBER 14, 7:00 PM UTC Enjoy the game and choose your favorite on ",2022-12-14 15:54:26+00:00,0.9997172
447,"RT :  FIFA WORLD CUP  France vs Morocco  DECEMBER 14, 7:00 PM UTC Enjoy the game and choose your favorite on ",2022-12-14 15:53:55+00:00,0.9997172
448,"RT : Predict the goal-scorers for the  match.A lucky winner will get $200 in CashApp, USDT or  TO",2022-12-14 15:53:41+00:00,0.99919385
449,RT : Who do you think will win the semi-finals tomorrow? Comment your guesses and stand a chance to win eCash worth  Rs.150,2022-12-14 15:53:35+00:00,0.9998888
450,Who will won the FIFA World Cup 2022 Second Semifinal Match?          ,2022-12-14 15:53:28+00:00,0.9164349
451, Ans- Morocco  Join-,2022-12-14 15:53:27+00:00,0.92548203
452,RT : Who do you think will win the semi-finals tomorrow? Comment your guesses and stand a chance to win eCash worth  Rs.150,2022-12-14 15:53:14+00:00,0.9998888
453,RT : Shall we dive back into some action for the  ?I think we should! ,2022-12-14 15:53:03+00:00,0.999185
454,RT : Who will win ?   or   in Semi-final ?  Answer !!!  ? '  ?   !!!#,2022-12-14 15:52:29+00:00,0.9926686
455,"RT :  FIFA WORLD CUP  France vs Morocco  DECEMBER 14, 7:00 PM UTC Enjoy the game and choose your favorite on ",2022-12-14 15:52:28+00:00,0.9997172
456,RT : I have been a supporter of  for two decades but today am with   who is with me?it's 's,2022-12-14 15:52:25+00:00,0.9696201
457,Hello France or Morocco??? Retweet France...like for Morocco drop your bet lets go..........   ,2022-12-14 15:52:08+00:00,0.99689674
458,I have been a supporter of  for two decades but today am with   who is with me?it's 's turn are you ready? Left    ,2022-12-14 15:52:02+00:00,0.8812531
459,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 15:51:27+00:00,0.99982244
460,"RT : Predict the goal-scorers for the  match.A lucky winner will get $200 in CashApp, USDT or  TO",2022-12-14 15:50:34+00:00,0.99919385
461,RT : Predict the correct scoreline between France and Morroco and win 1000 Naira CashCard.We'll pick 5 winners Randomly Cre,2022-12-14 15:50:30+00:00,0.9565113
462,"RT :  FIFA WORLD CUP  France vs Morocco  DECEMBER 14, 7:00 PM UTC Enjoy the game and choose your favorite on ",2022-12-14 15:50:27+00:00,0.9997172
463,"Predict the goal-scorers for the  match.A lucky winner will get $200 in CashApp, USDT or  TO qualify just Like, Retweet, follow me and predict Hakimi Mbappe     ",2022-12-14 15:49:35+00:00,0.98735666
464,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 15:49:10+00:00,0.99982244
465,Winner today ?          ,2022-12-14 15:49:01+00:00,0.9458313
466,"Predict the scores correctly below and stand a chance to win airtime.To win,1. You must be following .2. You must predict correctly before the match.3. Tag 5 friends to follow .    ",2022-12-14 15:48:18+00:00,0.9979583
467,"RT : Hi  , Hurry up 5 days left for  . Grab $SHIB before too late.    ",2022-12-14 15:47:24+00:00,0.99745256
468,RT : Who will be the  winner today?    Enter the Predict &amp; Win Event via Bitverse App,2022-12-14 15:47:00+00:00,0.99994624
469,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 15:46:55+00:00,0.636587
470,RT : Have you guessed the outcome of the  semi-finals yet? There's still time to enter our competition and try your,2022-12-14 15:45:04+00:00,0.99849606
471,"With France playing Morocco tonight at 19.00, it only seemed fitting as Morocco was Mondays flag of the day that France is todays flag of the day:France !!      ",2022-12-14 15:44:40+00:00,0.98870987
472,RT : Have you guessed the outcome of the  semi-finals yet? There's still time to enter our competition and try your,2022-12-14 15:43:54+00:00,0.99849606
473,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 15:43:33+00:00,0.99982244
474,"RT :  FIFA WORLD CUP  France vs Morocco  DECEMBER 14, 7:00 PM UTC Enjoy the game and choose your favorite on ",2022-12-14 15:42:34+00:00,0.9997172
475,"  , , ,  +  - Follow  &amp; ",2022-12-14 15:42:28+00:00,0.9997489
476,RT :        VS RT and Comment to  Grape,2022-12-14 15:41:24+00:00,0.9996136
477,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 15:41:19+00:00,0.99982244
478,RT : Have you guessed the outcome of the  semi-finals yet? There's still time to enter our competition and try your,2022-12-14 15:38:52+00:00,0.99849606
479,Lets Make History   ,2022-12-14 15:35:32+00:00,0.9967488
480,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 15:34:36+00:00,0.99982244
481,Who will be the  winner today?    Enter the Predict &amp; Win Event via Bitverse App to share in $10.000+ worth prize pool in MATIC      Your bets in comments ,2022-12-14 15:33:53+00:00,0.9999232
482,RT : Have you guessed the outcome of the  semi-finals yet? There's still time to enter our competition and try your,2022-12-14 15:33:35+00:00,0.99849606
483,video!  SPECIAL Chant by Ultras Morocco           ,2022-12-14 15:33:05+00:00,0.99980694
484,"The second and final day of the semi-finals are due to be played today, where France face Morocco! Who do you see coming out on top to face Argentina in the final?    ",2022-12-14 15:32:54+00:00,0.801918
485,RT : Predict the correct scoreline between France and Morroco and win 1000 Naira CashCard.We'll pick 5 winners Randomly Cre,2022-12-14 15:30:18+00:00,0.9565113
486,"Argentine Fan Token, $ARG, increased by over 50% after their big win over . Lets congratulations to  &amp;  on reaching the  final. And the last semi-final is about to start, who do you think will win?  or ?  ",2022-12-14 15:30:00+00:00,0.9589285
487,RT : Will  retain the World Cup? A prediction model drawing from 150 years of international football match results suggests,2022-12-14 15:29:52+00:00,0.9126352
488,RT : Who do you think will win the semi-finals tomorrow? Comment your guesses and stand a chance to win eCash worth  Rs.150,2022-12-14 15:29:49+00:00,0.9998888
489,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 15:29:47+00:00,0.99982244
490,RT : Will  retain the World Cup? A prediction model drawing from 150 years of international football match results suggests,2022-12-14 15:29:37+00:00,0.9126352
491,Rooting for France  today!   ,2022-12-14 15:29:30+00:00,0.99961734
492,FIFA 23 | World Cup Last Minute Goals  | PS5 via                 ,2022-12-14 15:29:22+00:00,0.9995067
493,RT : Will  retain the World Cup? A prediction model drawing from 150 years of international football match results suggests,2022-12-14 15:28:53+00:00,0.9126352
494,RT : Predict the correct scoreline between France and Morroco and win 1000 Naira CashCard.We'll pick 5 winners Randomly Cre,2022-12-14 15:28:49+00:00,0.9565113
495,RT : Will  retain the World Cup? A prediction model drawing from 150 years of international football match results suggests,2022-12-14 15:28:42+00:00,0.9126352
496,RT : WHO IS WINNING TODAY?        #,2022-12-14 15:27:54+00:00,0.9882975
497,RT : Hey  wassup ?Who you cheering for ?      Honorary,2022-12-14 15:27:38+00:00,0.9920907
498,RT : Have you guessed the outcome of the  semi-finals yet? There's still time to enter our competition and try your,2022-12-14 15:27:20+00:00,0.99849606
499,WHO IS WINNING TODAY?         ,2022-12-14 15:27:19+00:00,0.8046881
500,"RT : satan will tell you many roadslead to heaven. The Bible says: is the only way!JESUS answered,I AM the W",2022-12-14 15:26:31+00:00,0.99902725
501,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 15:26:21+00:00,0.99982244
502,RT :        VS RT and Comment to  Grape,2022-12-14 15:26:08+00:00,0.9996136
503,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 15:25:41+00:00,0.99982244
504,"Heavy fear in France of further serious disturbances and violent protests tonight, following the semi-final between France and Morocco, as tens of thousands of Muslims will riot in any case, whether Morocco wins or loses.  ",2022-12-14 15:25:38+00:00,0.1457726
505,DraftKings  Semifinal BoostGoing .5u on this!    ,2022-12-14 15:24:35+00:00,0.9856242
506,Who do you see as the winner of the 2nd Semi-final of FIFA WC' 22?            #,2022-12-14 15:24:00+00:00,0.9983576
507,RT : We got a new  for my dad &amp; named him Bono after  goalkeeper! Hopefully Bono the  helps my dad &amp; Bono the  ,2022-12-14 15:22:46+00:00,0.99821305
508,If  beats  Im giving someone who likes and follows $100Must follow so I can dm  ,2022-12-14 15:22:18+00:00,0.9941403
509,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 15:21:45+00:00,0.99982244
510,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 15:21:11+00:00,0.99982244
511,Can  stop the  wave? Tonight will be a case of the irresistible force against the immovable object; France have arguably the strongest firepower in the competition while Morocco boast the meanest defence  ,2022-12-14 15:21:03+00:00,0.23585533
512,RT : The second game of the  semi-final between  and  will happen in less than 12 hours. Will Fran,2022-12-14 15:20:56+00:00,0.9885323
513,"Sorry, Time to go home unless youre willing to wear the colors of  now! ",2022-12-14 15:20:38+00:00,0.16451617
514,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 15:20:19+00:00,0.636587
515,France vs Morocco live streaming free FIFA world cup Qatar 2022 Semifinals Broadcast Online Click Here         ,2022-12-14 15:20:01+00:00,0.99989486
516,Police  in   prepare for high-stakes  match with Morocco     ,2022-12-14 15:19:06+00:00,0.9723722
517, you pronostic. The winner is ?      ,2022-12-14 15:18:34+00:00,0.97145253
518,RT :  GIVEAWAY   2 x2 Time Out Origin   To enter:  Give the right score of the match  ,2022-12-14 15:17:55+00:00,0.99982244
519,"RT : Hi  , Hurry up 5 days left for  . Grab $SHIB before too late.    ",2022-12-14 16:59:26+00:00,0.99745256
520, Follow for daily content                    ,2022-12-14 16:59:18+00:00,0.99984133
521,RT : Are you ready for todays semi-final?  is the defending champion while  is the biggest surprise of th,2022-12-14 16:59:12+00:00,0.9699869
522,"My  are home watching this go, and my other fave  now, toobut.soccer is soccer vs.  todayWho ya got?     ",2022-12-14 16:58:22+00:00,0.8442221
523,RT : Who are you rooting for today at the ?      ,2022-12-14 16:58:09+00:00,0.99956805
524,RT : Are you ready for todays semi-final?  is the defending champion while  is the biggest surprise of th,2022-12-14 16:57:38+00:00,0.9699869
525,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 16:57:30+00:00,0.636587
526,RT : Are you ready for todays semi-final?  is the defending champion while  is the biggest surprise of th,2022-12-14 16:57:25+00:00,0.9699869
527,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 16:57:24+00:00,0.636587
528,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 16:57:20+00:00,0.636587
529,"RT : Hi  , Hurry up 5 days left for  . Grab $SHIB before too late.    ",2022-12-14 16:57:17+00:00,0.99745256
530,RT : Are you ready for todays semi-final?  is the defending champion while  is the biggest surprise of th,2022-12-14 16:57:00+00:00,0.9699869
531,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 16:56:54+00:00,0.636587
532,RT : Are you ready for todays semi-final?  is the defending champion while  is the biggest surprise of th,2022-12-14 16:56:34+00:00,0.9699869
533,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 16:56:15+00:00,0.636587
534,RT : Are you ready for todays semi-final?  is the defending champion while  is the biggest surprise of th,2022-12-14 16:54:59+00:00,0.9699869
535,Ya Allah give them the power to defeat Morocco.    ,2022-12-14 16:54:54+00:00,0.32340932
536,RT : Are you ready for todays semi-final?  is the defending champion while  is the biggest surprise of th,2022-12-14 16:54:05+00:00,0.9699869
537,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 16:53:57+00:00,0.636587
538,"RT : Semi final two, and its France taking on the high flying Moroccans for the right to face Argentina in the World Cup F",2022-12-14 16:53:53+00:00,0.1888623
539,RT : Who are you rooting for today at the ?      ,2022-12-14 16:53:47+00:00,0.99956805
540,"RT : Hi  , Hurry up 5 days left for  . Grab $SHIB before too late.    ",2022-12-14 16:53:42+00:00,0.99745256
541,RT : Are you ready for todays semi-final?  is the defending champion while  is the biggest surprise of th,2022-12-14 16:53:16+00:00,0.9699869
542,RT : Who are you rooting for today at the ?      ,2022-12-14 16:53:05+00:00,0.99956805
543,RT : Are you ready for todays semi-final?  is the defending champion while  is the biggest surprise of th,2022-12-14 16:52:51+00:00,0.9699869
544,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 16:52:30+00:00,0.636587
545,RT : Who will be the  winner today?    Enter the Predict &amp; Win Event via Bitverse App,2022-12-14 16:52:29+00:00,0.99994624
546,RT : Another day of France and  will face off in a  semifinal!Bet on your winners and wi,2022-12-14 16:52:16+00:00,0.9398933
547,RT : Who are you rooting for today at the ?      ,2022-12-14 16:51:54+00:00,0.99956805
548,RT : Who are you rooting for today at the ?      ,2022-12-14 16:51:52+00:00,0.99956805
549,RT : Who are you rooting for today at the ?      ,2022-12-14 16:51:07+00:00,0.99956805
550,RT : Who are you rooting for today at the ?      ,2022-12-14 16:51:03+00:00,0.99956805
551,RT : Are you ready for todays semi-final?  is the defending champion while  is the biggest surprise of th,2022-12-14 16:50:59+00:00,0.9699869
552,RT : Who are you rooting for today at the ?      ,2022-12-14 16:50:56+00:00,0.99956805
553,RT : Who are you rooting for today at the ?      ,2022-12-14 16:50:53+00:00,0.99956805
554,RT : Who are you rooting for today at the ?      ,2022-12-14 16:50:32+00:00,0.99956805
555,"RT : Hi  , Hurry up 5 days left for  . Grab $SHIB before too late.    ",2022-12-14 16:50:22+00:00,0.99745256
556,"RT : Hi  , Hurry up 5 days left for  . Grab $SHIB before too late.    ",2022-12-14 16:50:20+00:00,0.99745256
557,RT : Are you ready for todays semi-final?  is the defending champion while  is the biggest surprise of th,2022-12-14 16:49:57+00:00,0.9699869
558,RT : Are you ready for todays semi-final?  is the defending champion while  is the biggest surprise of th,2022-12-14 16:49:54+00:00,0.9699869
559,Who are you rooting for today at the ?      ,2022-12-14 16:49:53+00:00,0.99866605
560,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 16:49:42+00:00,0.636587
561,"RT : Predict the goal-scorers for the  match.A lucky winner will get $200 in CashApp, USDT or  TO",2022-12-14 16:49:05+00:00,0.99919385
562,RT : Are you ready for todays semi-final?  is the defending champion while  is the biggest surprise of th,2022-12-14 16:48:32+00:00,0.9699869
563,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 16:48:27+00:00,0.636587
564,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 16:48:13+00:00,0.636587
565,"RT : Predict the goal-scorers for the  match.A lucky winner will get $200 in CashApp, USDT or  TO",2022-12-14 16:46:56+00:00,0.99919385
