,text,time,sentiment
578,RT : Who will win the FIFA ? Argentina vs France in the Finals (December 18th)!!!  JGN competition: rememb,2022-12-15 20:12:33+00:00,True
580,RT : Full video coming soon ... Follow to see full video content     ,2022-12-15 20:12:31+00:00,True
581,Audrey Wanda # Victoria  Strawberry ,2022-12-15 20:12:31+00:00,True
582,"RT : History still made  The team tried everything - no shame in tonight's performance, all Moroccans can be incredibly proud  ",2022-12-15 20:12:29+00:00,True
583,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:12:27+00:00,True
584,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:12:25+00:00,True
585,RT : It's a World Cup Finals ! 500 $ALGO ($110 $USDC)Eligibility LikeRetweetFollow  Comment with,2022-12-15 20:12:24+00:00,True
587,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:12:20+00:00,True
588,RT : It's a fair point...or is it?!?   ,2022-12-15 20:12:20+00:00,True
589,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:12:18+00:00,True
590,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:12:17+00:00,True
591,RT : GiveawayComplete the following steps and stand a chance to win a sorare Card !- Follow - Like - R,2022-12-15 20:12:14+00:00,True
592,RT : No Messi fan will pass without giving it a like  Messi is the GOAT       On to the final v,2022-12-15 20:12:13+00:00,True
593,"RT : Win a car rental service by participating in our FIFA World Cup challenge on any of our social media channels.To win, predi",2022-12-15 20:12:12+00:00,True
594,RT : Pod:  from the  joins to talk  and sports media.  from  join,2022-12-15 20:12:12+00:00,True
596,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:12:07+00:00,True
598,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:12:06+00:00,True
600,   1OO  1OO  3OO  VMC POD   5OO  Limited 1   :  #   # ,2022-12-15 20:12:04+00:00,True
601,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:12:03+00:00,True
602,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:12:01+00:00,True
603,RT : Bu durumdaki bir hasta acilentahliye edilmeli.Herkesin Hukuk,2022-12-15 20:13:57+00:00,True
604,RT : Chamcha FIFA LIVE 10000 NFTWatch Chamcha FIFA Live to get limited NFT!!!  ,2022-12-15 20:13:57+00:00,True
606,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:13:55+00:00,True
608,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:13:51+00:00,True
610,RT :  ||     :-         - :Via  @,2022-12-15 20:13:48+00:00,True
613,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:13:43+00:00,True
615,RT : I dont have a problem with Argentina not winning the World Cup but I do with Messi not winning it.Just because one of the,2022-12-15 20:13:43+00:00,True
616,RT : $20 | 300.000 IDR ~ 20 Hours - RT + RT &amp; Like  draw    ,2022-12-15 20:13:42+00:00,True
617,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:13:39+00:00,True
618,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:13:38+00:00,True
619,RT :              ,2022-12-15 20:13:38+00:00,True
620,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:13:37+00:00,True
621,      2        ,2022-12-15 20:13:36+00:00,True
624,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:13:35+00:00,True
625,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:13:34+00:00,True
626,"RT : Paris, Grenoble, Avignon, Montpellier..La France d !   ",2022-12-15 20:13:34+00:00,True
627,Bu durumdaki bir hasta acilentahliye edilmeli.Herkesin Hukuk ,2022-12-15 20:13:32+00:00,True
628,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:13:29+00:00,True
629,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:13:27+00:00,True
630,"RT : Querido M`bape:1- jugaste fase de grupos vs Ucrania, Finlandia, Bosnia y Kazajistn. 2- De los 32 clasificados, 12 son de E",2022-12-15 20:13:27+00:00,True
633,RT : In honor of the World Cup final this Sunday! I'll be doing a Giveaway! Givingaway a  You must predict the corr,2022-12-15 20:13:22+00:00,True
634,RT : It's a fair point...or is it?!?   ,2022-12-15 20:13:18+00:00,True
635,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:13:16+00:00,True
636,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:13:13+00:00,True
638,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:13:11+00:00,True
639,"RT : WoohooLook who topped the ""Coin World Cup"" Leaderboard todayRemember! The game is not over yetYou still got ti",2022-12-15 20:13:10+00:00,True
641,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:13:07+00:00,True
642,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:13:06+00:00,True
643,RT : [Video]: Catch Shah Rukh Khan Live in FIFA World Cup 2022 on 18 December 2022.  ,2022-12-15 20:13:06+00:00,True
645,RT : Join our community and be part of our Public sale for D6 Coin on the 30-12-2022 Visit ,2022-12-15 20:13:06+00:00,True
646,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:13:03+00:00,True
647,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:13:01+00:00,True
650,RT : GOLAZO - 50 KYE 50 TL FREEBET ! 50 TLKatlm :    ,2022-12-15 20:14:58+00:00,True
651,RT : So who's going to win?! ,2022-12-15 20:14:56+00:00,True
653,"RT : Guess who will be the World Cup Qatar Champion 2022 2,000 $CEG tokenDraw 100 participates and only the Successful pr",2022-12-15 20:14:54+00:00,True
654,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:14:53+00:00,True
655,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:14:53+00:00,True
656,RT : Marokkos Fuballfderation hat nach dem Aus im WM-Halbfinale gegen Titelverteidiger Frankreich Beschwerde ber Schiedsricht,2022-12-15 20:14:53+00:00,True
657,RT :            # # # #      #,2022-12-15 20:14:51+00:00,True
658,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:14:50+00:00,True
660,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:14:47+00:00,True
661,RT : We're collaborating with  for the final match's giveaway of !  PRIZES  1x World Cup 2,2022-12-15 20:14:43+00:00,True
662,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:14:42+00:00,True
663,RT : $20 | 300.000 IDR ~ 20 Hours - RT + RT &amp; Like  draw    ,2022-12-15 20:14:42+00:00,True
664,RT : It's a World Cup Finals ! 500 $ALGO ($110 $USDC)Eligibility LikeRetweetFollow  Comment with,2022-12-15 20:14:42+00:00,True
665,RT : RT : Soccer players vs UFC fighters  ,2022-12-15 20:14:42+00:00,True
666,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:14:39+00:00,True
667,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:14:39+00:00,True
668,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:14:38+00:00,True
669,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:14:38+00:00,True
670,RT : YORKBET - 50 KYE 50 TL FREEBET ! 50 TLKatlm :    ,2022-12-15 20:14:36+00:00,True
671,RT : SESIMIZE SES KIZIMIZA NEFES OLUN LTFEN GELRMSNZ ,2022-12-15 20:14:32+00:00,True
672,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:14:32+00:00,True
674,RT :              ,2022-12-15 20:14:27+00:00,True
677,Cesar Arturo Ramos on Instagram right now    ,2022-12-15 20:14:26+00:00,True
678,im not a bot. Real girlSend me gift nft Eth/busd 0xA14D85A039cdD0652016A7f45537282BE00d3aE8Trc20 TH5uwgwjpQGvcTi9KwVVjvFAskKj3Y9BVM           ,2022-12-15 20:14:24+00:00,True
679,RT : OnlyFans PANDORA KAAKI Si TT Gede Bodi Mulus,2022-12-15 20:14:24+00:00,True
680,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:14:24+00:00,True
681,My protected play for the  promo today! S/O  for the Geno play             ,2022-12-15 20:14:21+00:00,True
682,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:14:19+00:00,True
684,RT : In honor of the World Cup final this Sunday! I'll be doing a Giveaway! Givingaway a  You must predict the corr,2022-12-15 20:14:15+00:00,True
685,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:14:14+00:00,True
686,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:14:14+00:00,True
687,RT : Der Pole Szymon Marciniak wird das Finale der Fuball-Weltmeisterschaft in Katar zwischen Titelverteidiger Frankreich und A,2022-12-15 20:14:13+00:00,True
688,RT : Unfortunately Brazil did not get the title of champion...  But the game continues on EvoMoncoming out very soon on S,2022-12-15 20:14:10+00:00,True
690,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:14:09+00:00,True
692,RT : Unfortunately Brazil did not get the title of champion...  But the game continues on EvoMoncoming out very soon on S,2022-12-15 20:14:07+00:00,True
693,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:14:06+00:00,True
694,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:14:05+00:00,True
695,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:14:05+00:00,True
696,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:14:04+00:00,True
700,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:14:01+00:00,True
701,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:14:00+00:00,True
702,RT :      ,2022-12-15 20:14:00+00:00,True
703,Team of the semi-finals  ,2022-12-15 20:15:58+00:00,True
704,"RT : The issue of getting home after a game, surrounded by drunk, male fans, is one that is compounded by darkness - but this pro",2022-12-15 20:15:57+00:00,True
705,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:15:55+00:00,True
706,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:15:50+00:00,True
707,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:15:50+00:00,True
709,Vania Edwina # Daphne  Morris ,2022-12-15 20:15:47+00:00,True
710,RT : No Messi fan will pass without giving it a like  Messi is the GOAT       On to the final v,2022-12-15 20:15:46+00:00,True
712,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:15:44+00:00,True
713, #     # ,2022-12-15 20:15:42+00:00,True
714,RT : France and Argentina are gearing up for a heavyweight  final that pits Kylian Mbappe against Lionel Messi in a hotly,2022-12-15 20:15:40+00:00,True
715,RT : In honor of the World Cup final this Sunday! I'll be doing a Giveaway! Givingaway a  You must predict the corr,2022-12-15 20:15:40+00:00,True
718,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:15:32+00:00,True
720,RT :  ,2022-12-15 20:15:32+00:00,True
721,PROUD          ,2022-12-15 20:15:32+00:00,True
722,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:15:31+00:00,True
723,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:15:31+00:00,True
724,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:15:31+00:00,True
725,"RT : History still made  The team tried everything - no shame in tonight's performance, all Moroccans can be incredibly proud  ",2022-12-15 20:15:26+00:00,True
726,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:15:24+00:00,True
729,Thank yall for the love and support           ,2022-12-15 20:15:19+00:00,True
730,RT : Who Win  World Cup Football  in Qatar  in Final stage ? 1) Lionel Messi Argentina   -2) Kylian Mpabe France .,2022-12-15 20:15:18+00:00,True
731,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:15:18+00:00,True
734,RT :  Spotlight via     ,2022-12-15 20:15:12+00:00,True
736,RT :            # # # #      #,2022-12-15 20:15:09+00:00,True
737,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:15:09+00:00,True
738,"RT :  Our  is ON! Trade  &amp;  and predict to get a share of the 500,000 $USDT priz",2022-12-15 20:15:07+00:00,True
739,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:15:02+00:00,True
740,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:15:01+00:00,True
741,RT : We are very happy to integrate   All Martian users can come freely to create and claim Suia on ,2022-12-15 20:16:59+00:00,True
742,"RT : The issue of getting home after a game, surrounded by drunk, male fans, is one that is compounded by darkness - but this pro",2022-12-15 20:16:57+00:00,True
743,RT : $20 | 300.000 IDR ~ 20 Hours - RT + RT &amp; Like  draw    ,2022-12-15 20:16:53+00:00,True
744,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:16:53+00:00,True
746,"RT : Upx Spark Exchange, who you may know, is now on Twitter  ",2022-12-15 20:16:49+00:00,True
747,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:16:48+00:00,True
748,RT : Fatih Terim'in Katar'da davetli olmas Trk futbolu iin bir gurur kayna iken kendini bilmez gruh Fas'n baarsn b,2022-12-15 20:16:47+00:00,True
749,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:16:47+00:00,True
750,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:16:46+00:00,True
752,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:16:45+00:00,True
753,RT :                  ,2022-12-15 20:16:44+00:00,True
754,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:16:37+00:00,True
755,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:16:36+00:00,True
756,RT : It's a World Cup Finals ! 500 $ALGO ($110 $USDC)Eligibility LikeRetweetFollow  Comment with,2022-12-15 20:16:34+00:00,True
759,"RT : Predict and Win Competition! Win up to 50K in the  World Cup Final,  2022:    vs     Pre",2022-12-15 20:16:30+00:00,True
761,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:16:27+00:00,True
762,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:16:27+00:00,True
764,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:16:22+00:00,True
766,"RT : ""      ""                ",2022-12-15 20:16:19+00:00,True
767,Took this last night watching the replay of the   ,2022-12-15 20:16:19+00:00,True
768,RT :              ,2022-12-15 20:16:18+00:00,True
769,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:16:16+00:00,True
770,"RT :    !         1,000 !!!   ",2022-12-15 20:16:15+00:00,True
771,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:16:15+00:00,True
772,RT : In honor of the World Cup final this Sunday! I'll be doing a Giveaway! Givingaway a  You must predict the corr,2022-12-15 20:16:07+00:00,True
773,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:16:06+00:00,True
774,"With the World Cup final on Sunday, time for some random facts. Trying my hand at a thread!  ",2022-12-15 20:16:06+00:00,True
775,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:16:05+00:00,True
776,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:16:05+00:00,True
777,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:16:02+00:00,True
778,RT : Mbappe will come as TOTT Design by  Messi and Mbappe in the same team     ,2022-12-15 20:16:00+00:00,True
780,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:17:55+00:00,True
781,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:17:54+00:00,True
783,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:17:52+00:00,True
785,"RT :  ZETLY'S  CONTEST: STAGE NO.5Rewards: up to $10,000 in $ZETTasks:1Let us know which teams will win",2022-12-15 20:17:46+00:00,True
786,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:17:45+00:00,True
787,antoine griezmann fans around the world deserves this picture every single game he played at the Worldcup 2022     ,2022-12-15 20:17:44+00:00,True
788,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:17:43+00:00,True
789,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:17:43+00:00,True
790,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:17:42+00:00,True
791,"RT : FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : Full collection of 7,",2022-12-15 20:17:41+00:00,True
792,"RT : France won the game,Morocco won the hearts.    ",2022-12-15 20:17:41+00:00,True
793,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:17:35+00:00,True
795,RT :          ,2022-12-15 20:17:30+00:00,True
796,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:17:28+00:00,True
797,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:17:27+00:00,True
799,RT :  ||     :-         - :Via  @,2022-12-15 20:17:24+00:00,True
800,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:17:23+00:00,True
802,RT : How it was started  How it's going on   ,2022-12-15 20:17:21+00:00,True
804,RT : Monsieur Antoine Griezmann NORME Meilleur joueur du Mondial    ,2022-12-15 20:17:15+00:00,True
805,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:17:14+00:00,True
806,RT : Positions of French and Argentinian shots on goal during matches of the  ,2022-12-15 20:17:13+00:00,True
807,RT :              ,2022-12-15 20:17:13+00:00,True
808,RT : Dude I am open to offers  1966    ,2022-12-15 20:17:12+00:00,True
809,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:17:09+00:00,True
810,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:17:07+00:00,True
811,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:17:06+00:00,True
812,"RT : Paris, Grenoble, Avignon, Montpellier..La France d !   ",2022-12-15 20:17:06+00:00,True
813,RT :   ..  .  #    ,2022-12-15 20:18:59+00:00,True
814,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:18:59+00:00,True
816,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:18:54+00:00,True
819,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:18:47+00:00,True
821,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:18:42+00:00,True
822, 3     2022  ,2022-12-15 20:18:42+00:00,True
823,RT :              ,2022-12-15 20:18:42+00:00,True
824,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:18:42+00:00,True
825,RT : SUNBAHS - 50 KYE 50 TL FREEBET 50 TLKatlm :    ,2022-12-15 20:18:41+00:00,True
826,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:18:39+00:00,True
827,Jackpot Now Join Us                  ,2022-12-15 20:18:38+00:00,True
829,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:18:35+00:00,True
830,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:18:34+00:00,True
831,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:18:33+00:00,True
832,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:18:33+00:00,True
833,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:18:33+00:00,True
834,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:18:30+00:00,True
835,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:18:29+00:00,True
837,"RT : History still made  The team tried everything - no shame in tonight's performance, all Moroccans can be incredibly proud  ",2022-12-15 20:18:28+00:00,True
838,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:18:25+00:00,True
839,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:18:25+00:00,True
840,RT :          -     -     ~,2022-12-15 20:18:24+00:00,True
841,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:18:23+00:00,True
842,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:18:23+00:00,True
843,Incredible after Argentina match       ,2022-12-15 20:18:22+00:00,True
844,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:18:21+00:00,True
845,RT :          -     -     ~,2022-12-15 20:18:21+00:00,True
846,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:18:20+00:00,True
847,RT : GiveawayComplete the following steps and stand a chance to win a sorare Card !- Follow - Like - R,2022-12-15 20:18:20+00:00,True
848,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:18:17+00:00,True
849,RT : $20 | 300.000 IDR ~ 20 Hours - RT + RT &amp; Like  draw    ,2022-12-15 20:18:16+00:00,True
850,RT :          -     -     ,2022-12-15 20:18:15+00:00,True
851,RT : OnlyFans PANDORA KAAKI Si TT Gede Bodi Mulus,2022-12-15 20:18:15+00:00,True
852,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:18:15+00:00,True
853,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:18:12+00:00,True
854,RT :              ,2022-12-15 20:18:11+00:00,True
855,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:18:10+00:00,True
857,    # #     ,2022-12-15 20:18:07+00:00,True
858,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:18:07+00:00,True
860,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:18:06+00:00,True
861,"RT : History still made  The team tried everything - no shame in tonight's performance, all Moroccans can be incredibly proud  ",2022-12-15 20:18:02+00:00,True
862,Audrey Wanda # Victoria  Strawberry ,2022-12-15 20:19:55+00:00,True
863,RT : $20 | 300.000 IDR ~ 20 Hours - RT + RT &amp; Like  draw    ,2022-12-15 20:19:51+00:00,True
864,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:19:48+00:00,True
866,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:19:47+00:00,True
868,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:19:38+00:00,True
869,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:19:37+00:00,True
870,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:19:37+00:00,True
872,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:19:31+00:00,True
873,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:19:30+00:00,True
874,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:19:29+00:00,True
875,Messi carries the weight of Argentina into World Cup final   ,2022-12-15 20:19:29+00:00,True
876,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:19:28+00:00,True
878,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:19:27+00:00,True
